date_utc,body,stellarium_frame,ty_ra_deg,ty_dec_deg,stellarium_ra_deg,stellarium_dec_deg,dra_deg,ddec_deg,separation_deg
2025-07-02T18:00:00,jupiter,of_date,95.52916666666667,22.95888888888889,95.68396158993494,23.20880801422128,-0.1547949232682697,-0.24991912533239002,0.28764128539743195
2025-07-03T00:00:00,jupiter,j2000,95.59166666666667,22.956944444444442,95.35751426164632,23.21833602004963,0.23415240502035317,-0.2613915756051881,0.3387060941439476
2025-07-03T00:00:00,jupiter,of_date,95.59166666666667,22.956944444444442,95.74580126203216,23.206944864163614,-0.15413459536549112,-0.2500004197191714,0.28741274135824935
2025-07-03T06:00:00,jupiter,j2000,95.65416666666665,22.955,95.419343270161,23.21660315322688,0.23482339650564654,-0.26160315322688277,0.33926396438925516
2025-07-03T06:00:00,jupiter,of_date,95.65416666666665,22.955,95.80762597506839,23.205057457109778,-0.15345930840175015,-0.25005745710977934,0.2871574238545509
2025-07-03T12:00:00,jupiter,j2000,95.71666666666665,22.953055555555554,95.48115676297755,23.214846315728067,0.23550990368909197,-0.2617907601725129,0.3398128376557404
2025-07-03T12:00:00,jupiter,of_date,95.71666666666665,22.953055555555554,95.86943547023691,23.203145847505212,-0.15276880357026812,-0.2500902919496575,0.28687526651838424
2025-07-03T18:00:00,jupiter,j2000,95.77916666666668,22.95111111111111,95.54295441305925,23.213065543767488,0.23621225360744802,-0.26195443265637763,0.34035301828100323
2025-07-03T18:00:00,jupiter,of_date,95.77916666666668,22.95111111111111,95.9312294855718,23.201210092293874,-0.1520628189051081,-0.25009898118276297,0.28656620623353135
2025-07-04T00:00:00,jupiter,j2000,95.84166666666667,22.948888888888888,95.6047358950891,23.211260873895636,0.23693077157756193,-0.2623719850067481,0.3410985796902831
2025-07-04T00:00:00,jupiter,of_date,95.84166666666667,22.948888888888888,95.99300775535085,23.199250250770632,-0.15134108868417684,-0.25036136188174396,0.28647298299022833
2025-07-04T06:00:00,jupiter,j2000,95.90416666666667,22.946944444444444,95.66650088588665,23.209432342980666,0.23766578078002,-0.26248789853622156,0.3416220789944379
2025-07-04T06:00:00,jupiter,of_date,95.90416666666667,22.946944444444444,96.05477001020171,23.197266384404976,-0.1506033435350389,-0.2503219399605321,0.2861102083289221
2025-07-04T12:00:00,jupiter,j2000,95.96666666666667,22.94472222222222,95.72824906367953,23.20757998822332,0.2384176029871412,-0.26285776600109756,0.34235119727305047
2025-07-04T12:00:00,jupiter,of_date,95.96666666666667,22.94472222222222,96.11651597608034,23.195258556692114,-0.1498493094136677,-0.2505363344698921,0.28596376044130817
2025-07-04T18:00:00,jupiter,j2000,96.02916666666668,22.942777777777778,95.78998010853002,23.205703847138118,0.2391865581366801,-0.2629260693603399,0.3428592494196549
2025-07-04T18:00:00,jupiter,of_date,96.02916666666668,22.942777777777778,96.17824537442641,23.193226832957368,-0.14907870775971332,-0.2504490551795904,0.28554705361115673
2025-07-05T00:00:00,jupiter,j2000,96.09166666666667,22.940555555555555,95.851693702077,23.203803957554385,0.23997296458966844,-0.2632484019988297,0.3435731284040099
2025-07-05T00:00:00,jupiter,of_date,96.09166666666667,22.940555555555555,96.23995792166164,23.191171280172522,-0.1482912549949731,-0.25061572461696713,0.2853471741577526
2025-07-05T06:00:00,jupiter,j2000,96.15416666666667,22.938333333333333,95.91338952797139,23.20188035759594,0.24077713869527884,-0.263547024262607,0.34427975672931216
2025-07-05T06:00:00,jupiter,of_date,96.15416666666667,22.938333333333333,96.30165332941505,23.189091966740172,-0.14748666274837774,-0.25075863340683924,0.2851206741256743
2025-07-05T12:00:00,jupiter,j2000,96.21666666666667,22.93611111111111,95.97506727116354,23.19993308569582,0.2415993955031297,-0.2638219745847117,0.3449794400519867
